# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Feb  6 12:35:10 2021
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9007866,K01407.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.386635800,2.9300000e-04,-2.9300000e-04,134.3472000,5.570000e-02,-5.570000e-02,0.3783,0.0867,-0.3782,4.77000,1.10000,-1.10000,7.0100e+01,1.390e+01,-1.390e+01,0.72,2.600e-01,-5.000e-02,1503.0,,,1205.94,1300.80,-284.84,6.80,,,5693.00,164.00,-153.00,4.551,0.028,-0.262,0.8560,0.3100,-0.0660,285.988650,45.377811,15.755
9150827,K01408.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,14.534108330,5.0220000e-05,-5.0220000e-05,145.4264300,2.570000e-03,-2.570000e-03,0.7660,0.1660,-0.5240,3.30940,0.07990,-0.07990,5.1060e+02,1.750e+01,-1.750e+01,1.36,7.000e-02,-9.000e-02,420.0,,,7.34,1.33,-1.54,32.50,1,q1_q17_dr25_tce,3957.00,71.00,-87.00,4.693,0.042,-0.018,0.5530,0.0270,-0.0390,290.294560,45.564610,14.688
3939150,K01215.02,Kepler-277 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,33.006318500,1.4900000e-04,-1.4900000e-04,145.3882100,3.920000e-03,-3.920000e-03,0.3900,0.0630,-0.3900,7.11800,0.12000,-0.12000,2.7810e+02,7.600e+00,-7.600e+00,3.13,4.500e-01,-7.600e-01,778.0,,,86.38,35.64,-40.42,38.20,2,q1_q17_dr25_tce,5968.00,120.00,-108.00,3.972,0.210,-0.084,1.8570,0.2640,-0.4520,286.583160,39.077202,13.420
3839488,K01216.01,Kepler-794 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.131271590,3.5060000e-05,-3.5060000e-05,134.3634100,2.690000e-03,-2.690000e-03,0.0100,0.4200,-0.0100,4.23720,0.07490,-0.07490,2.1120e+02,6.700e+00,-6.700e+00,2.06,3.500e-01,-3.900e-01,952.0,,,194.31,92.52,-76.47,36.80,1,q1_q17_dr25_tce,5800.00,105.00,-117.00,4.202,0.156,-0.117,1.4350,0.2470,-0.2710,288.133700,38.996880,13.459
3542588,K01217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.471439630,2.0830000e-05,-2.0830000e-05,133.7406100,5.510000e-03,-5.510000e-03,0.7190,0.1960,-0.4730,3.66300,0.17400,-0.17400,9.9800e+01,4.400e+00,-4.400e+00,1.19,3.800e-01,-1.500e-01,1358.0,,,805.05,732.74,-262.04,27.50,1,q1_q17_dr25_tce,6341.00,153.00,-191.00,4.409,0.054,-0.216,1.1110,0.3530,-0.1410,290.861420,38.641129,13.599
3442055,K01218.01,Kepler-795 A b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,29.619389100,1.1030000e-04,-1.1030000e-04,133.6820500,3.060000e-03,-3.060000e-03,0.0460,0.3950,-0.0460,4.95950,0.09260,-0.09260,3.1470e+02,8.600e+00,-8.600e+00,1.74,2.400e-01,-1.900e-01,580.0,,,26.79,10.46,-7.03,42.50,1,q1_q17_dr25_tce,5618.00,112.00,-101.00,4.401,0.100,-0.100,0.9960,0.1330,-0.1090,291.019040,38.545570,13.331
3440861,K01219.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,3.503761550,,,134.6825677,,,,,,3.16000,,,,,,,,,,,,,,,,,,,,,,,,,,,290.666810,38.568329,14.463
12252424,K00153.01,Kepler-113 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.925079516,5.9920000e-06,-5.9920000e-06,139.7138900,5.320000e-04,-5.320000e-04,0.7400,0.0030,-0.5250,2.67660,0.02650,-0.02650,9.7750e+02,8.000e+00,-8.000e+00,2.36,1.600e-01,-8.000e-02,628.0,,,36.89,8.87,-4.88,135.80,2,q1_q17_dr25_tce,4728.00,94.00,-94.00,4.628,0.012,-0.048,0.6930,0.0490,-0.0210,287.997890,50.944328,13.461
8700771,K01283.01,Kepler-806 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,8.092210500,3.3240000e-05,-3.3240000e-05,138.0453500,3.420000e-03,-3.420000e-03,0.9510,0.0070,-0.6950,5.76960,0.06260,-0.06260,6.5300e+01,2.000e+00,-2.000e+00,1.44,2.200e-01,-3.400e-01,1089.0,,,331.65,146.96,-148.67,37.50,1,q1_q17_dr25_tce,5774.00,115.00,-92.00,4.106,0.224,-0.096,1.3950,0.2160,-0.3250,296.007110,44.853474,11.731
10960993,K01284.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,3.117087797,6.5600000e-07,-6.5600000e-07,134.6847380,1.770000e-04,-1.770000e-04,1.2550,0.1230,-0.0740,3.06941,0.00907,-0.00907,1.2152e+04,3.310e+01,-3.310e+01,88.51,2.366e+01,-3.547e+01,1842.0,,,2725.12,2167.73,-1877.80,441.70,1,q1_q17_dr25_tce,6338.00,179.00,-224.00,3.973,0.343,-0.147,2.0460,0.5470,-0.8200,283.315920,48.404873,11.397
6541920,K00157.02,Kepler-11 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,22.687155000,2.6450000e-05,-2.6450000e-05,148.4554350,9.680000e-04,-9.680000e-04,0.0230,0.3630,-0.0230,5.49210,0.03550,-0.03550,9.6000e+02,8.100e+00,-8.100e+00,3.20,2.100e-01,-2.100e-01,653.0,,,42.95,9.78,-8.01,122.80,3,q1_q17_dr25_tce,5657.00,113.00,-101.00,4.364,0.055,-0.045,1.0460,0.0680,-0.0680,297.115110,41.909142,13.709
10599397,K01285.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.937406378,4.4700000e-07,-4.4700000e-07,134.7265310,3.940000e-04,-3.940000e-04,0.8735,0.0136,-0.0258,1.95150,0.04940,-0.04940,5.0796e+03,5.220e+01,-5.220e+01,7.09,2.890e+00,-6.200e-01,1659.0,,,1790.11,2294.71,-467.98,138.90,1,q1_q17_dr24_tce,5480.00,196.00,-161.00,4.529,0.043,-0.263,0.8430,0.3440,-0.0740,291.636990,47.832340,14.546
10879208,K01286.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.668483615,2.5800000e-07,-2.5800000e-07,178.2813770,3.160000e-04,-3.160000e-04,1.2690,0.5500,-0.1100,2.09090,0.01910,-0.01910,2.8998e+03,2.150e+01,-2.150e+01,29.53,7.330e+00,-2.440e+00,1832.0,,,2642.17,1989.39,-673.47,161.20,1,q1_q17_dr25_tce,5546.00,166.00,-166.00,4.575,0.040,-0.160,0.8100,0.2010,-0.0670,298.258030,48.217361,15.905
10843203,K01287.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.429633087,3.0780000e-06,-3.0780000e-06,355.1435460,5.310000e-04,-5.310000e-04,1.2640,4.8220,-0.1500,3.02570,0.02510,-0.02510,6.1201e+03,4.480e+01,-4.480e+01,32.12,5.680e+00,-3.050e+00,950.0,,,192.62,117.24,-55.65,166.30,1,q1_q17_dr25_tce,5344.00,204.00,-185.00,4.545,0.051,-0.111,0.8090,0.1430,-0.0770,282.232730,48.271198,15.910
4570931,K01343.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.544927524,2.7400000e-06,-2.7400000e-06,133.5490900,1.430000e-03,-1.430000e-03,0.5330,0.0020,-0.4620,1.01340,0.05350,-0.05350,1.3850e+02,7.000e+00,-7.000e+00,1.39,4.100e-01,-1.900e-01,1824.0,,,2606.96,2292.85,-914.58,25.40,1,q1_q17_dr25_tce,6309.00,169.00,-207.00,4.340,0.108,-0.201,1.1320,0.3400,-0.1570,294.189670,39.617119,13.643
4136466,K01344.01,Kepler-826 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.487587680,1.6610000e-05,-1.6610000e-05,133.3609200,3.190000e-03,-3.190000e-03,0.5320,0.4060,-0.3320,2.87400,0.09270,-0.09270,1.1200e+02,5.000e+00,-5.000e+00,1.37,2.200e-01,-2.600e-01,1305.0,,,684.07,305.90,-274.85,25.90,1,q1_q17_dr25_tce,6060.00,120.00,-132.00,4.227,0.168,-0.112,1.2570,0.1970,-0.2410,284.860140,39.240551,13.446
7284688,K01345.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,0.323021692,5.3000000e-08,-5.3000000e-08,133.6036680,1.350000e-04,-1.350000e-04,1.1083,0.0880,-0.0882,2.34420,0.01230,-0.01230,4.7100e+04,1.510e+02,-1.510e+02,46.40,2.052e+01,-7.120e+00,2545.0,,,9913.70,13854.47,-3613.40,520.60,,,5458.00,197.00,-162.00,4.381,0.144,-0.282,0.9720,0.4300,-0.1490,292.630000,42.829338,11.234
7199774,K01346.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.708186280,1.8480000e-05,-1.8480000e-05,137.0593000,3.230000e-03,-3.230000e-03,1.0820,56.9200,-0.0230,3.27800,0.16700,-0.16700,5.6545e+04,2.646e+03,-2.646e+03,42.99,1.337e+01,-4.190e+00,1046.0,,,282.41,251.31,-76.09,24.70,1,q1_q17_dr25_tce,5868.00,141.00,-158.00,4.530,0.037,-0.212,0.8940,0.2780,-0.0870,291.610080,42.759762,13.279
7037540,K01347.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,14.405857436,9.7400000e-07,-9.7400000e-07,360.3847471,4.810000e-05,-4.810000e-05,0.0010,0.0260,-0.0010,5.48509,0.00152,-0.00152,3.0431e+04,1.420e+01,-1.420e+01,23.42,6.560e+00,-6.560e+00,888.0,,,146.95,125.07,-80.76,2294.10,1,q1_q17_dr25_tce,5945.00,184.00,-205.00,4.196,0.246,-0.164,1.3460,0.3770,-0.3770,293.020360,42.508835,14.808
6866228,K01348.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.702374154,5.6310000e-06,-5.6310000e-06,137.5634520,5.960000e-04,-5.960000e-04,3.3460,60.0600,-0.5090,3.84590,0.02900,-0.02900,1.8377e+04,1.360e+02,-1.360e+02,225.25,4.912e+01,-2.117e+01,825.0,,,109.38,71.27,-29.95,157.20,1,q1_q17_dr25_tce,5598.00,152.00,-169.00,4.565,0.038,-0.152,0.8300,0.1810,-0.0780,292.739900,42.359402,15.144
9391208,K01409.01,Kepler-837 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.560625770,4.4650000e-05,-4.4650000e-05,133.4970300,2.400000e-03,-2.400000e-03,0.9600,0.0490,-0.6980,2.61100,0.12100,-0.12100,7.0080e+02,2.540e+01,-2.540e+01,2.94,6.800e-01,-4.600e-01,701.0,,,57.28,40.90,-21.13,30.80,1,q1_q17_dr25_tce,5818.00,175.00,-175.00,4.436,0.165,-0.181,0.8550,0.2000,-0.1330,285.246670,45.950191,15.198
9391506,K01410.01,Kepler-838 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.749585830,4.7010000e-05,-4.7010000e-05,150.2457900,2.310000e-03,-2.310000e-03,0.6370,0.2510,-0.4300,4.66720,0.08160,-0.08160,6.5950e+02,1.770e+01,-1.770e+01,2.77,8.900e-01,-3.000e-01,777.0,,,86.18,82.38,-26.73,42.60,1,q1_q17_dr25_tce,6191.00,172.00,-216.00,4.454,0.056,-0.210,1.0250,0.3320,-0.1110,285.435520,45.976021,15.300
8950853,K01412.01,Kepler-839 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,37.814525200,1.4400000e-04,-1.4400000e-04,134.6642400,3.060000e-03,-3.060000e-03,0.8450,0.0590,-0.5730,9.10900,0.12800,-0.12800,4.1250e+02,8.000e+00,-8.000e+00,3.04,5.300e-01,-4.000e-01,626.0,,,36.25,17.62,-11.27,57.90,1,q1_q17_dr25_tce,5988.00,107.00,-131.00,4.278,0.110,-0.121,1.3140,0.2320,-0.1740,291.074680,45.242580,13.601
9006449,K01413.01,Kepler-295 b,CONFIRMED,CANDIDATE,0.9860,0,0,0,0,12.645042910,9.9770000e-05,-9.9770000e-05,138.6314900,5.950000e-03,-5.950000e-03,0.9310,0.0070,-0.7090,9.11700,0.10100,-0.10100,2.0040e+02,6.600e+00,-6.600e+00,1.55,3.600e-01,-2.000e-01,741.0,,,71.28,48.56,-23.42,32.70,1,q1_q17_dr25_tce,5607.00,152.00,-152.00,4.447,0.112,-0.168,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
9006449,K01413.02,Kepler-295 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,21.526295800,1.6100000e-04,-1.6100000e-04,132.2878700,6.120000e-03,-6.120000e-03,0.8040,0.0080,-0.5740,8.39200,0.16700,-0.16700,1.9000e+02,8.500e+00,-8.500e+00,1.36,3.100e-01,-1.800e-01,621.0,,,35.03,23.86,-11.51,23.40,2,q1_q17_dr25_tce,5607.00,152.00,-152.00,4.447,0.112,-0.168,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
9006449,K01413.03,Kepler-295 d,CONFIRMED,CANDIDATE,0.9350,0,0,0,0,33.884582500,3.8640000e-04,-3.8640000e-04,159.9881900,8.480000e-03,-8.480000e-03,0.9610,0.0310,-0.6840,6.53800,0.19100,-0.19100,2.2410e+02,1.410e+01,-1.410e+01,1.74,4.000e-01,-2.400e-01,533.0,,,19.13,13.04,-6.28,17.20,3,q1_q17_dr25_tce,5607.00,152.00,-152.00,4.447,0.112,-0.168,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
4043190,K01220.01,Kepler-796 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,6.400871370,2.2810000e-05,-2.2810000e-05,136.8824000,2.900000e-03,-2.900000e-03,0.8610,0.0560,-0.5960,2.55610,0.08340,-0.08340,1.3360e+02,6.300e+00,-6.300e+00,1.91,3.300e-01,-5.000e-01,1109.0,,,357.44,179.70,-172.99,24.40,1,q1_q17_dr25_tce,5426.00,119.00,-76.00,4.107,0.227,-0.105,1.4210,0.2470,-0.3710,287.307860,39.144730,12.988
3640905,K01221.01,Kepler-278 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,30.159941100,1.7610000e-04,-1.7610000e-04,138.5177400,4.840000e-03,-4.840000e-03,0.8020,0.0210,-0.5580,7.87400,0.13000,-0.13000,1.7590e+02,5.800e+00,-5.800e+00,4.54,3.000e-01,-6.100e-01,836.0,,,115.69,21.26,-35.56,32.30,1,q1_q17_dr25_tce,5010.00,51.00,-103.00,3.620,0.060,-0.055,3.0510,0.2020,-0.4040,290.107180,38.702229,11.584
3640905,K01221.02,Kepler-278 c,CONFIRMED,CANDIDATE,0.9810,0,0,0,0,51.077104800,5.5730000e-04,-5.5730000e-04,152.3569400,7.900000e-03,-7.900000e-03,0.4980,0.0110,-0.4430,11.23300,0.24900,-0.24900,1.4150e+02,6.200e+00,-6.200e+00,3.66,2.400e-01,-4.900e-01,702.0,,,57.28,10.53,-17.60,24.10,2,q1_q17_dr25_tce,5010.00,51.00,-103.00,3.620,0.060,-0.055,3.0510,0.2020,-0.4040,290.107180,38.702229,11.584
4060815,K01222.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,4.285675600,1.1280000e-04,-1.1280000e-04,134.4812000,1.460000e-02,-1.460000e-02,0.5445,0.4210,-0.3567,4.05900,0.56200,-0.56200,3.1400e+01,4.500e+00,-4.500e+00,2.13,1.000e-01,-1.000e-01,1790.0,,,2429.13,396.09,-351.65,8.30,,,5055.00,75.00,-75.00,3.443,0.014,-0.014,3.7330,0.1760,-0.1760,292.496800,39.193169,12.203
6613006,K01223.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.388833611,8.0700000e-07,-8.0700000e-07,133.9344039,8.920000e-05,-8.920000e-05,0.7990,0.0010,-0.0010,5.62857,0.00630,-0.00630,1.3064e+04,1.090e+01,-1.090e+01,10.66,3.060e+00,-9.600e-01,877.0,,,139.94,114.94,-35.90,1509.30,1,q1_q17_dr25_tce,5845.00,139.00,-157.00,4.558,0.036,-0.192,0.8380,0.2410,-0.0750,293.812900,42.048710,13.209
6606653,K01224.01,,FALSE POSITIVE,FALSE POSITIVE,0.2850,0,1,0,0,2.698021895,2.6150000e-06,-2.6150000e-06,136.3278600,7.910000e-04,-7.910000e-04,1.3000,0.0560,-0.0470,23.19200,0.18000,-0.18000,6.7212e+03,3.080e+01,-3.080e+01,52.51,1.696e+01,-6.070e+00,1582.0,,,1481.76,1375.06,-458.29,647.10,1,q1_q17_dr25_tce,6568.00,161.00,-201.00,4.360,0.065,-0.208,1.2110,0.3910,-0.1400,291.986940,42.037651,13.717
10790387,K01288.01,Kepler-807 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,117.931108030,8.3770000e-05,-8.3770000e-05,219.7042260,5.480000e-04,-5.480000e-04,0.6150,0.0280,-0.0700,5.87960,0.06330,-0.06330,8.5066e+03,4.760e+01,-4.760e+01,10.36,3.500e+00,-1.170e+00,418.0,,,7.20,6.94,-2.23,212.50,1,q1_q17_dr25_tce,6392.00,151.00,-207.00,4.425,0.056,-0.210,1.0720,0.3620,-0.1210,289.020170,48.119808,15.128
10748393,K01289.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,4.887806806,3.9470000e-06,-3.9470000e-06,354.5394810,6.060000e-04,-6.060000e-04,0.5610,0.0110,-0.4640,2.40780,0.04110,-0.04110,4.6760e+03,4.610e+01,-4.610e+01,5.71,9.400e-01,-5.800e-01,918.0,,,167.54,92.86,-50.12,116.10,1,q1_q17_dr25_tce,5284.00,185.00,-185.00,4.523,0.076,-0.102,0.8120,0.1330,-0.0820,297.710390,48.083832,15.399
10874226,K01290.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,11.973605044,8.9420000e-06,-8.9420000e-06,144.7793150,5.910000e-04,-5.910000e-04,1.3000,12.6300,-0.1130,4.31170,0.03210,-0.03210,3.8229e+03,2.660e+01,-2.660e+01,38.20,1.301e+01,-4.050e+00,820.0,,,106.83,110.24,-32.69,172.90,1,q1_q17_dr25_tce,6146.00,192.00,-213.00,4.497,0.054,-0.216,0.9430,0.3210,-0.1000,296.716340,48.211262,15.175
10661771,K01291.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.231364189,9.3500000e-07,-9.3500000e-07,133.0366180,6.580000e-04,-6.580000e-04,0.9950,0.0340,-0.0170,5.85740,0.07280,-0.07280,1.0971e+03,7.200e+00,-7.200e+00,5.39,1.340e+00,-8.200e-01,1707.0,,,2005.15,1510.26,-714.52,229.70,1,q1_q17_dr25_tce,5897.00,177.00,-159.00,4.429,0.140,-0.171,0.8910,0.2210,-0.1360,290.293850,47.967590,14.970
10924853,K01292.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.102416517,1.3110000e-06,-1.3110000e-06,134.3949430,5.350000e-04,-5.350000e-04,1.2360,9.1160,-0.1320,1.76840,0.02740,-0.02740,1.5025e+03,1.960e+01,-1.960e+01,29.29,8.700e+00,-2.900e+00,1435.0,,,1003.06,896.65,-291.17,94.30,1,q1_q17_dr25_tce,5999.00,180.00,-198.00,4.494,0.050,-0.200,0.9590,0.2850,-0.0950,294.021700,48.390419,15.642
10874926,K01293.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,11.703109303,5.8550000e-06,-5.8550000e-06,133.7216980,3.880000e-04,-3.880000e-04,1.2790,17.0500,-0.1990,2.04670,0.02320,-0.02320,4.2010e+03,4.010e+01,-4.010e+01,37.30,1.168e+01,-3.890e+00,811.0,,,102.47,94.05,-31.51,126.60,1,q1_q17_dr25_tce,6014.00,162.00,-217.00,4.494,0.052,-0.208,0.9580,0.3000,-0.1000,296.932680,48.266491,15.003
6631721,K00160.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,0,1,0,13.738082490,2.0020000e-05,-2.0020000e-05,134.4378700,1.200000e-03,-1.200000e-03,0.9570,0.0080,-0.0250,3.35400,0.11600,-0.11600,6.6070e+02,1.400e+01,-1.400e+01,3.84,1.090e+00,-7.300e-01,912.0,,,163.52,136.36,-69.46,68.40,1,q1_q17_dr25_tce,6375.00,171.00,-209.00,4.292,0.149,-0.182,1.1780,0.3350,-0.2230,298.183620,42.013130,13.805
6847018,K01349.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,16.662166570,1.7270000e-05,-1.7270000e-05,142.1864680,8.390000e-04,-8.390000e-04,7.4440,66.7800,-6.4760,3.87620,0.04090,-0.04090,2.7442e+04,2.860e+02,-2.860e+02,843.45,2.807e+02,-9.380e+01,834.0,,,114.41,108.82,-34.34,114.50,1,q1_q17_dr25_tce,6440.00,153.00,-192.00,4.380,0.068,-0.216,1.1690,0.3890,-0.1300,286.300260,42.374828,13.344
7220322,K01350.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.752159702,1.8800000e-07,-1.8800000e-07,134.0472290,2.160000e-04,-2.160000e-04,1.2720,0.3310,-0.1290,2.36210,0.01240,-0.01240,3.4250e+03,1.460e+01,-1.460e+01,43.73,1.284e+01,-9.640e+00,2224.0,,,5767.22,5141.76,-2723.41,291.10,1,q1_q17_dr25_tce,5916.00,184.00,-205.00,4.296,0.175,-0.193,1.1750,0.3450,-0.2590,297.108370,42.751663,11.884
6956233,K01352.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,4.818861530,1.1160000e-05,-1.1160000e-05,358.1633800,1.720000e-03,-1.720000e-03,0.9240,0.0070,-0.0110,6.22300,0.12300,-0.12300,1.3186e+03,1.880e+01,-1.880e+01,2.96,3.800e-01,-2.100e-01,803.0,,,98.29,45.65,-25.46,86.30,1,q1_q17_dr25_tce,5030.00,181.00,-181.00,4.658,0.030,-0.070,0.6510,0.0830,-0.0480,294.091090,42.491459,15.932
7303287,K01353.01,Kepler-289 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,125.865401910,5.7320000e-05,-5.7320000e-05,236.6597310,3.240000e-04,-3.240000e-04,0.1010,0.0140,-0.1010,9.01910,0.01500,-0.01500,1.2390e+04,2.450e+01,-2.450e+01,12.37,1.940e+00,-1.570e+00,394.0,,,5.71,2.49,-1.70,544.70,1,q1_q17_dr25_tce,5933.00,107.00,-119.00,4.342,0.115,-0.115,1.1150,0.1740,-0.1420,297.465330,42.882839,13.956
7303287,K01353.02,Kepler-289 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,34.543945200,1.5520000e-04,-1.5520000e-04,132.6845300,3.550000e-03,-3.550000e-03,0.8700,0.0130,-0.6030,3.48200,0.11100,-0.11100,4.2980e+02,2.030e+01,-2.030e+01,2.67,4.200e-01,-3.400e-01,607.0,,,32.02,13.94,-9.53,23.40,2,q1_q17_dr25_tce,5933.00,107.00,-119.00,4.342,0.115,-0.115,1.1150,0.1740,-0.1420,297.465330,42.882839,13.956
11512246,K00168.01,Kepler-23 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.742417650,1.6200000e-05,-1.6200000e-05,133.2867000,1.250000e-03,-1.250000e-03,0.0340,0.2570,-0.0340,6.06330,0.03480,-0.03480,4.1520e+02,4.600e+00,-4.600e+00,3.06,1.900e-01,-1.200e-01,1008.0,,,243.94,47.22,-29.78,95.40,1,q1_q17_dr25_tce,5761.00,86.00,-69.00,4.091,0.018,-0.018,1.5180,0.0920,-0.0610,294.218930,49.479221,13.438
8916492,K01414.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.023789080,1.5930000e-05,-1.5930000e-05,136.2341100,3.360000e-03,-3.360000e-03,0.7150,0.0430,-0.5140,3.23700,0.13000,-0.13000,3.2100e+01,1.100e+00,-1.100e+00,2.24,3.700e-01,-1.100e+00,2504.0,,,9293.19,4734.83,-7290.56,36.10,1,q1_q17_dr25_tce,7516.00,207.00,-337.00,3.651,0.450,-0.079,3.6850,0.6030,-1.8100,301.261440,45.104893,10.083
